Timestamp,LogHost,Application/Process,Message,Access_Type,IP
2010-07-10 13:17:22,combo,ftpd[30297],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30286],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30289],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30285],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30283],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30279],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30293],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30292],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30277],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30278],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30294],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 13:17:22,combo,ftpd[30296],connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,authorized,220.94.205.45
2010-07-10 16:01:43,combo,sshd(pam_unix)[30530],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:44,combo,sshd(pam_unix)[30532],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:45,combo,sshd(pam_unix)[30534],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:45,combo,sshd(pam_unix)[30535],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:46,combo,sshd(pam_unix)[30536],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:47,combo,sshd(pam_unix)[30540],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:48,combo,sshd(pam_unix)[30542],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:48,combo,sshd(pam_unix)[30544],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:48,combo,sshd(pam_unix)[30546],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:49,combo,sshd(pam_unix)[30548],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:56,combo,sshd(pam_unix)[30550],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:57,combo,sshd(pam_unix)[30552],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:58,combo,sshd(pam_unix)[30555],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:58,combo,sshd(pam_unix)[30554],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:59,combo,sshd(pam_unix)[30560],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:01:59,combo,sshd(pam_unix)[30558],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:01,combo,sshd(pam_unix)[30562],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:01,combo,sshd(pam_unix)[30564],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:01,combo,sshd(pam_unix)[30566],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:02,combo,sshd(pam_unix)[30568],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:08,combo,sshd(pam_unix)[30570],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:09,combo,sshd(pam_unix)[30572],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:10,combo,sshd(pam_unix)[30574],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:10,combo,sshd(pam_unix)[30575],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:12,combo,sshd(pam_unix)[30580],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:12,combo,sshd(pam_unix)[30578],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:13,combo,sshd(pam_unix)[30582],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:14,combo,sshd(pam_unix)[30585],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:14,combo,sshd(pam_unix)[30588],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:14,combo,sshd(pam_unix)[30584],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:21,combo,sshd(pam_unix)[30590],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:21,combo,sshd(pam_unix)[30592],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:23,combo,sshd(pam_unix)[30595],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:23,combo,sshd(pam_unix)[30594],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:24,combo,sshd(pam_unix)[30598],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:25,combo,sshd(pam_unix)[30599],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:26,combo,sshd(pam_unix)[30602],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:27,combo,sshd(pam_unix)[30605],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:27,combo,sshd(pam_unix)[30604],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:27,combo,sshd(pam_unix)[30607],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:33,combo,sshd(pam_unix)[30610],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:34,combo,sshd(pam_unix)[30612],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:35,combo,sshd(pam_unix)[30614],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:35,combo,sshd(pam_unix)[30615],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:36,combo,sshd(pam_unix)[30618],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:37,combo,sshd(pam_unix)[30620],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:39,combo,sshd(pam_unix)[30624],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:39,combo,sshd(pam_unix)[30622],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:40,combo,sshd(pam_unix)[30628],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:40,combo,sshd(pam_unix)[30625],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:45,combo,sshd(pam_unix)[30630],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:46,combo,sshd(pam_unix)[30632],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:47,combo,sshd(pam_unix)[30634],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:47,combo,sshd(pam_unix)[30635],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:49,combo,sshd(pam_unix)[30638],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:50,combo,sshd(pam_unix)[30640],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:52,combo,sshd(pam_unix)[30645],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:52,combo,sshd(pam_unix)[30644],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:52,combo,sshd(pam_unix)[30642],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:53,combo,sshd(pam_unix)[30647],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:57,combo,sshd(pam_unix)[30650],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:02:58,combo,sshd(pam_unix)[30652],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:00,combo,sshd(pam_unix)[30654],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:00,combo,sshd(pam_unix)[30655],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:01,combo,sshd(pam_unix)[30658],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:03,combo,sshd(pam_unix)[30660],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:05,combo,sshd(pam_unix)[30666],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:05,combo,sshd(pam_unix)[30662],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:05,combo,sshd(pam_unix)[30665],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:05,combo,sshd(pam_unix)[30664],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:10,combo,sshd(pam_unix)[30670],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:11,combo,sshd(pam_unix)[30672],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:12,combo,sshd(pam_unix)[30675],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:12,combo,sshd(pam_unix)[30674],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:13,combo,sshd(pam_unix)[30678],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:16,combo,sshd(pam_unix)[30680],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:18,combo,sshd(pam_unix)[30682],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:18,combo,sshd(pam_unix)[30684],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:18,combo,sshd(pam_unix)[30685],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:03:18,combo,sshd(pam_unix)[30686],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,unauthorized,150.183.249.110
2010-07-10 16:33:01,combo,sshd(pam_unix)[30729],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:01,combo,sshd(pam_unix)[30725],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:02,combo,sshd(pam_unix)[30732],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:02,combo,sshd(pam_unix)[30734],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:02,combo,sshd(pam_unix)[30731],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:03,combo,sshd(pam_unix)[30739],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:03,combo,sshd(pam_unix)[30737],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:04,combo,sshd(pam_unix)[30740],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:05,combo,sshd(pam_unix)[30743],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-10 16:33:05,combo,sshd(pam_unix)[30726],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,unauthorized,211.214.161.141
2010-07-11 03:46:14,combo,sshd(pam_unix)[31851],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:15,combo,sshd(pam_unix)[31853],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:15,combo,sshd(pam_unix)[31854],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:15,combo,sshd(pam_unix)[31861],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:15,combo,sshd(pam_unix)[31848],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:15,combo,sshd(pam_unix)[31850],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:16,combo,sshd(pam_unix)[31862],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:17,combo,sshd(pam_unix)[31855],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:17,combo,sshd(pam_unix)[31852],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 03:46:19,combo,sshd(pam_unix)[31860],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,unauthorized,82.77.200.128
2010-07-11 17:58:16,combo,sshd(pam_unix)[1325],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:16,combo,sshd(pam_unix)[1329],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:16,combo,sshd(pam_unix)[1327],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:19,combo,sshd(pam_unix)[1331],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:20,combo,sshd(pam_unix)[1333],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:21,combo,sshd(pam_unix)[1335],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:21,combo,sshd(pam_unix)[1337],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:21,combo,sshd(pam_unix)[1338],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:22,combo,sshd(pam_unix)[1341],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-11 17:58:23,combo,sshd(pam_unix)[1343],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,unauthorized,211.137.205.253
2010-07-12 06:09:43,combo,sshd(pam_unix)[4048],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:44,combo,sshd(pam_unix)[4054],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:44,combo,sshd(pam_unix)[4052],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:44,combo,sshd(pam_unix)[4053],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:44,combo,sshd(pam_unix)[4061],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:44,combo,sshd(pam_unix)[4050],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:44,combo,sshd(pam_unix)[4064],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:45,combo,sshd(pam_unix)[4065],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:45,combo,sshd(pam_unix)[4059],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-12 06:09:45,combo,sshd(pam_unix)[4058],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,unauthorized,68.143.156.89
2010-07-15 23:42:43,combo,ftpd[15331],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15325],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15326],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15321],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15328],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15332],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15329],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15324],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15322],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15330],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15327],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15333],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15340],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15341],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15336],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15338],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15335],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15334],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15337],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15339],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:43,combo,ftpd[15323],connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,authorized,211.107.232.1
2010-07-15 23:42:44,combo,ftpd[15342],connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005,authorized,211.107.232.1
2010-07-16 08:14:04,combo,ftpd[17669],connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,authorized,212.65.68.82
2010-07-16 08:14:04,combo,ftpd[17670],connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,authorized,212.65.68.82
2010-07-16 08:14:04,combo,ftpd[17667],connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,authorized,212.65.68.82
2010-07-16 08:14:07,combo,ftpd[17672],connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,authorized,212.65.68.82
2010-07-16 08:14:07,combo,ftpd[17677],connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,authorized,212.65.68.82
2010-07-16 08:14:07,combo,ftpd[17676],connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,authorized,212.65.68.82
2010-07-16 08:14:07,combo,ftpd[17686],connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,authorized,212.65.68.82
